county,precinct,office,district,candidate,party,votes
Lancaster,Unity,U.S. House,5,Archie Parnell,DEM,155
Lancaster,Van Wyck,U.S. House,5,Archie Parnell,DEM,151
Lancaster,Possum Hollow,U.S. House,5,Archie Parnell,DEM,487
Lancaster,University,U.S. House,5,Archie Parnell,DEM,185
Lancaster,Shelley Mullis,U.S. House,5,Archie Parnell,DEM,398
Lancaster,Black Horse Run,U.S. House,5,Archie Parnell,DEM,596
Lancaster,Gold Hill,U.S. House,5,Archie Parnell,DEM,187
Lancaster,Harrisburg,U.S. House,5,Archie Parnell,DEM,594
Lancaster,Osceola,U.S. House,5,Archie Parnell,DEM,691
Lancaster,River Road,U.S. House,5,Archie Parnell,DEM,395
Lancaster,The Lodge,U.S. House,5,Archie Parnell,DEM,634
Lancaster,College Park,U.S. House,5,Archie Parnell,DEM,175
Lancaster,Absentee,U.S. House,5,Archie Parnell,DEM,2438
Lancaster,Emergency,U.S. House,5,Archie Parnell,DEM,4
Lancaster,Failsafe,U.S. House,5,Archie Parnell,DEM,23
Lancaster,Provisional,U.S. House,5,Archie Parnell,DEM,38
Lancaster,Failsafe Provisional,U.S. House,5,Archie Parnell,DEM,33
Lancaster,Antioch,U.S. House,5,Michael Chandler,CON,2
Lancaster,Lake House,U.S. House,5,Michael Chandler,CON,16
Lancaster,Camp Creek,U.S. House,5,Michael Chandler,CON,6
Lancaster,Carmel,U.S. House,5,Michael Chandler,CON,3
Lancaster,Chesterfield Ave,U.S. House,5,Michael Chandler,CON,3
Lancaster,Douglas,U.S. House,5,Michael Chandler,CON,7
Lancaster,Dwight,U.S. House,5,Michael Chandler,CON,9
Lancaster,Elgin,U.S. House,5,Michael Chandler,CON,7
Lancaster,Erwin Farm,U.S. House,5,Michael Chandler,CON,10
Lancaster,Gooch's Cross Roads,U.S. House,5,Michael Chandler,CON,8
Lancaster,Heath Springs,U.S. House,5,Michael Chandler,CON,3
Lancaster,Hyde Park,U.S. House,5,Michael Chandler,CON,5
Lancaster,Jacksonham,U.S. House,5,Michael Chandler,CON,5
Lancaster,Kershaw North,U.S. House,5,Michael Chandler,CON,7
Lancaster,Kershaw South,U.S. House,5,Michael Chandler,CON,2
Lancaster,Lancaster East,U.S. House,5,Michael Chandler,CON,3
Lancaster,Lancaster West,U.S. House,5,Michael Chandler,CON,5
Lancaster,Lynwood Drive,U.S. House,5,Michael Chandler,CON,17
Lancaster,Midway,U.S. House,5,Michael Chandler,CON,5
Lancaster,Pleasant Hill,U.S. House,5,Michael Chandler,CON,5
Lancaster,Pleasant Valley,U.S. House,5,Michael Chandler,CON,25
Lancaster,Rich Hill,U.S. House,5,Michael Chandler,CON,4
Lancaster,Riverside,U.S. House,5,Michael Chandler,CON,2
Lancaster,Spring Hill,U.S. House,5,Michael Chandler,CON,7
Lancaster,Unity,U.S. House,5,Michael Chandler,CON,9
Lancaster,Van Wyck,U.S. House,5,Michael Chandler,CON,12
Lancaster,Possum Hollow,U.S. House,5,Michael Chandler,CON,18
Lancaster,University,U.S. House,5,Michael Chandler,CON,9
Lancaster,Shelley Mullis,U.S. House,5,Michael Chandler,CON,21
Lancaster,Black Horse Run,U.S. House,5,Michael Chandler,CON,34
Lancaster,Gold Hill,U.S. House,5,Michael Chandler,CON,3
Lancaster,Harrisburg,U.S. House,5,Michael Chandler,CON,29
Lancaster,Osceola,U.S. House,5,Michael Chandler,CON,32
Lancaster,River Road,U.S. House,5,Michael Chandler,CON,12
Lancaster,The Lodge,U.S. House,5,Michael Chandler,CON,10
Lancaster,College Park,U.S. House,5,Michael Chandler,CON,10
Lancaster,Absentee,U.S. House,5,Michael Chandler,CON,51
Lancaster,Emergency,U.S. House,5,Michael Chandler,CON,0
Lancaster,Failsafe,U.S. House,5,Michael Chandler,CON,0
Lancaster,Provisional,U.S. House,5,Michael Chandler,CON,3
Lancaster,Failsafe Provisional,U.S. House,5,Michael Chandler,CON,4
Lancaster,Antioch,U.S. House,5,Ralph W Norman,REP,315
Lancaster,Lake House,U.S. House,5,Ralph W Norman,REP,793
Lancaster,Camp Creek,U.S. House,5,Ralph W Norman,REP,317
Lancaster,Carmel,U.S. House,5,Ralph W Norman,REP,140
Lancaster,Chesterfield Ave,U.S. House,5,Ralph W Norman,REP,66
Lancaster,Douglas,U.S. House,5,Ralph W Norman,REP,465
Lancaster,Dwight,U.S. House,5,Ralph W Norman,REP,658
Lancaster,Elgin,U.S. House,5,Ralph W Norman,REP,433
Lancaster,Erwin Farm,U.S. House,5,Ralph W Norman,REP,288
Lancaster,Gooch's Cross Roads,U.S. House,5,Ralph W Norman,REP,273
Lancaster,Heath Springs,U.S. House,5,Ralph W Norman,REP,368
Lancaster,Hyde Park,U.S. House,5,Ralph W Norman,REP,392
Lancaster,Jacksonham,U.S. House,5,Ralph W Norman,REP,290
Lancaster,Kershaw North,U.S. House,5,Ralph W Norman,REP,422
Lancaster,Kershaw South,U.S. House,5,Ralph W Norman,REP,552
Lancaster,Lancaster East,U.S. House,5,Ralph W Norman,REP,203
Lancaster,Lancaster West,U.S. House,5,Ralph W Norman,REP,144
Lancaster,Lynwood Drive,U.S. House,5,Ralph W Norman,REP,544
Lancaster,Midway,U.S. House,5,Ralph W Norman,REP,266
Lancaster,Pleasant Hill,U.S. House,5,Ralph W Norman,REP,362
Lancaster,Pleasant Valley,U.S. House,5,Ralph W Norman,REP,756
Lancaster,Rich Hill,U.S. House,5,Ralph W Norman,REP,387
Lancaster,Riverside,U.S. House,5,Ralph W Norman,REP,178
Lancaster,Spring Hill,U.S. House,5,Ralph W Norman,REP,422
Lancaster,Unity,U.S. House,5,Ralph W Norman,REP,426
Lancaster,Van Wyck,U.S. House,5,Ralph W Norman,REP,295
Lancaster,Possum Hollow,U.S. House,5,Ralph W Norman,REP,728
Lancaster,University,U.S. House,5,Ralph W Norman,REP,349
Lancaster,Shelley Mullis,U.S. House,5,Ralph W Norman,REP,485
Lancaster,Black Horse Run,U.S. House,5,Ralph W Norman,REP,881
Lancaster,Gold Hill,U.S. House,5,Ralph W Norman,REP,363
Lancaster,Harrisburg,U.S. House,5,Ralph W Norman,REP,879
Lancaster,Osceola,U.S. House,5,Ralph W Norman,REP,948
Lancaster,River Road,U.S. House,5,Ralph W Norman,REP,732
Lancaster,The Lodge,U.S. House,5,Ralph W Norman,REP,1101
Lancaster,College Park,U.S. House,5,Ralph W Norman,REP,391
Lancaster,Absentee,U.S. House,5,Ralph W Norman,REP,3213
Lancaster,Emergency,U.S. House,5,Ralph W Norman,REP,5
Lancaster,Failsafe,U.S. House,5,Ralph W Norman,REP,16
Lancaster,Provisional,U.S. House,5,Ralph W Norman,REP,22
Lancaster,Failsafe Provisional,U.S. House,5,Ralph W Norman,REP,47
Lancaster,Antioch,U.S. House,5,Write-In,NON,0
Lancaster,Lake House,U.S. House,5,Write-In,NON,0
Lancaster,Camp Creek,U.S. House,5,Write-In,NON,0
Lancaster,Carmel,U.S. House,5,Write-In,NON,0
Lancaster,Chesterfield Ave,U.S. House,5,Write-In,NON,1
Lancaster,Douglas,U.S. House,5,Write-In,NON,0
Lancaster,Dwight,U.S. House,5,Write-In,NON,0
Lancaster,Elgin,U.S. House,5,Write-In,NON,0
Lancaster,Erwin Farm,U.S. House,5,Write-In,NON,1
Lancaster,Gooch's Cross Roads,U.S. House,5,Write-In,NON,2
Lancaster,Heath Springs,U.S. House,5,Write-In,NON,0
Lancaster,Hyde Park,U.S. House,5,Write-In,NON,0
Lancaster,Jacksonham,U.S. House,5,Write-In,NON,0
Lancaster,Kershaw North,U.S. House,5,Write-In,NON,0
Lancaster,Kershaw South,U.S. House,5,Write-In,NON,0
Lancaster,Lancaster East,U.S. House,5,Write-In,NON,0
Lancaster,Lancaster West,U.S. House,5,Write-In,NON,2
Lancaster,Lynwood Drive,U.S. House,5,Write-In,NON,0
Lancaster,Midway,U.S. House,5,Write-In,NON,0
Lancaster,Pleasant Hill,U.S. House,5,Write-In,NON,0
Lancaster,Pleasant Valley,U.S. House,5,Write-In,NON,1
Lancaster,Rich Hill,U.S. House,5,Write-In,NON,0
Lancaster,Riverside,U.S. House,5,Write-In,NON,0
Lancaster,Spring Hill,U.S. House,5,Write-In,NON,0
Lancaster,Unity,U.S. House,5,Write-In,NON,0
Lancaster,Van Wyck,U.S. House,5,Write-In,NON,0
Lancaster,Possum Hollow,U.S. House,5,Write-In,NON,2
Lancaster,University,U.S. House,5,Write-In,NON,1
Lancaster,Shelley Mullis,U.S. House,5,Write-In,NON,0
Lancaster,Black Horse Run,U.S. House,5,Write-In,NON,3
Lancaster,Gold Hill,U.S. House,5,Write-In,NON,1
Lancaster,Harrisburg,U.S. House,5,Write-In,NON,0
Lancaster,Osceola,U.S. House,5,Write-In,NON,0
Lancaster,River Road,U.S. House,5,Write-In,NON,0
Lancaster,The Lodge,U.S. House,5,Write-In,NON,0
Lancaster,College Park,U.S. House,5,Write-In,NON,1
Lancaster,Absentee,U.S. House,5,Write-In,NON,3
Lancaster,Emergency,U.S. House,5,Write-In,NON,0
Lancaster,Failsafe,U.S. House,5,Write-In,NON,0
Lancaster,Provisional,U.S. House,5,Write-In,NON,0
Lancaster,Failsafe Provisional,U.S. House,5,Write-In,NON,0
Lancaster,Camp Creek,State House,44,Mandy Powers Norrell,DEM,174
Lancaster,Carmel,State House,44,Mandy Powers Norrell,DEM,150
Lancaster,Chesterfield Ave,State House,44,Mandy Powers Norrell,DEM,382
Lancaster,Douglas,State House,44,Mandy Powers Norrell,DEM,477
Lancaster,Dwight,State House,44,Mandy Powers Norrell,DEM,179
Lancaster,Elgin,State House,44,Mandy Powers Norrell,DEM,447
Lancaster,Erwin Farm,State House,44,Mandy Powers Norrell,DEM,360
Lancaster,Gooch's Cross Roads,State House,44,Mandy Powers Norrell,DEM,423
Lancaster,Heath Springs,State House,44,Mandy Powers Norrell,DEM,317
Lancaster,Hyde Park,State House,44,Mandy Powers Norrell,DEM,377
Lancaster,Kershaw North,State House,44,Mandy Powers Norrell,DEM,420
Lancaster,Kershaw South,State House,44,Mandy Powers Norrell,DEM,321
Lancaster,Lancaster East,State House,44,Mandy Powers Norrell,DEM,403
Lancaster,Lynwood Drive,State House,44,Mandy Powers Norrell,DEM,579
Lancaster,Pleasant Hill,State House,44,Mandy Powers Norrell,DEM,334
Lancaster,Unity,State House,44,Mandy Powers Norrell,DEM,263
Lancaster,Absentee,State House,44,Mandy Powers Norrell,DEM,1254
Lancaster,Emergency,State House,44,Mandy Powers Norrell,DEM,0
Lancaster,Failsafe,State House,44,Mandy Powers Norrell,DEM,22
Lancaster,Provisional,State House,44,Mandy Powers Norrell,DEM,21
Lancaster,Camp Creek,State House,44,Write-In,NON,23
Lancaster,Carmel,State House,44,Write-In,NON,18
Lancaster,Chesterfield Ave,State House,44,Write-In,NON,1
Lancaster,Douglas,State House,44,Write-In,NON,40
Lancaster,Dwight,State House,44,Write-In,NON,31
Lancaster,Elgin,State House,44,Write-In,NON,44
Lancaster,Erwin Farm,State House,44,Write-In,NON,20
Lancaster,Gooch's Cross Roads,State House,44,Write-In,NON,16
Lancaster,Heath Springs,State House,44,Write-In,NON,20
Lancaster,Hyde Park,State House,44,Write-In,NON,35
Lancaster,Kershaw North,State House,44,Write-In,NON,24
Lancaster,Kershaw South,State House,44,Write-In,NON,35
Lancaster,Lancaster East,State House,44,Write-In,NON,18
Lancaster,Lynwood Drive,State House,44,Write-In,NON,45
Lancaster,Pleasant Hill,State House,44,Write-In,NON,36
Lancaster,Unity,State House,44,Write-In,NON,32
Lancaster,Absentee,State House,44,Write-In,NON,55
Lancaster,Emergency,State House,44,Write-In,NON,0
Lancaster,Failsafe,State House,44,Write-In,NON,1
Lancaster,Provisional,State House,44,Write-In,NON,0
Lancaster,Lake House,State House,45,Corin Buskey,DEM,476
Lancaster,Erwin Farm,State House,45,Corin Buskey,DEM,43
Lancaster,Jacksonham,State House,45,Corin Buskey,DEM,138
Lancaster,Lancaster West,State House,45,Corin Buskey,DEM,157
Lancaster,Pleasant Valley,State House,45,Corin Buskey,DEM,619
Lancaster,Riverside,State House,45,Corin Buskey,DEM,174
Lancaster,Van Wyck,State House,45,Corin Buskey,DEM,136
Lancaster,Possum Hollow,State House,45,Corin Buskey,DEM,460
Lancaster,University,State House,45,Corin Buskey,DEM,132
Lancaster,Shelley Mullis,State House,45,Corin Buskey,DEM,368
Lancaster,Black Horse Run,State House,45,Corin Buskey,DEM,573
Lancaster,Gold Hill,State House,45,Corin Buskey,DEM,175
Lancaster,Harrisburg,State House,45,Corin Buskey,DEM,565
Lancaster,Osceola,State House,45,Corin Buskey,DEM,668
Lancaster,River Road,State House,45,Corin Buskey,DEM,350
Lancaster,The Lodge,State House,45,Corin Buskey,DEM,552
Lancaster,College Park,State House,45,Corin Buskey,DEM,144
Lancaster,Absentee,State House,45,Corin Buskey,DEM,1235
Lancaster,Emergency,State House,45,Corin Buskey,DEM,5
Lancaster,Failsafe,State House,45,Corin Buskey,DEM,6
Lancaster,Provisional,State House,45,Corin Buskey,DEM,14
Lancaster,Lake House,State House,45,Corin Buskey,WFM,9
Lancaster,Erwin Farm,State House,45,Corin Buskey,WFM,1
Lancaster,Jacksonham,State House,45,Corin Buskey,WFM,6
Lancaster,Lancaster West,State House,45,Corin Buskey,WFM,11
Lancaster,Pleasant Valley,State House,45,Corin Buskey,WFM,24
Lancaster,Riverside,State House,45,Corin Buskey,WFM,4
Lancaster,Van Wyck,State House,45,Corin Buskey,WFM,7
Lancaster,Possum Hollow,State House,45,Corin Buskey,WFM,14
Lancaster,University,State House,45,Corin Buskey,WFM,6
Lancaster,Shelley Mullis,State House,45,Corin Buskey,WFM,20
Lancaster,Black Horse Run,State House,45,Corin Buskey,WFM,30
Lancaster,Gold Hill,State House,45,Corin Buskey,WFM,7
Lancaster,Harrisburg,State House,45,Corin Buskey,WFM,18
Lancaster,Osceola,State House,45,Corin Buskey,WFM,23
Lancaster,River Road,State House,45,Corin Buskey,WFM,23
Lancaster,The Lodge,State House,45,Corin Buskey,WFM,11
Lancaster,College Park,State House,45,Corin Buskey,WFM,11
Lancaster,Absentee,State House,45,Corin Buskey,WFM,28
Lancaster,Emergency,State House,45,Corin Buskey,WFM,0
Lancaster,Failsafe,State House,45,Corin Buskey,WFM,0
Lancaster,Provisional,State House,45,Corin Buskey,WFM,2
Lancaster,Lake House,State House,45,Brandon Newton,REP,831
Lancaster,Erwin Farm,State House,45,Brandon Newton,REP,18
Lancaster,Jacksonham,State House,45,Brandon Newton,REP,301
Lancaster,Lancaster West,State House,45,Brandon Newton,REP,161
Lancaster,Pleasant Valley,State House,45,Brandon Newton,REP,776
Lancaster,Riverside,State House,45,Brandon Newton,REP,183
Lancaster,Van Wyck,State House,45,Brandon Newton,REP,314
Lancaster,Possum Hollow,State House,45,Brandon Newton,REP,752
Lancaster,University,State House,45,Brandon Newton,REP,401
Lancaster,Shelley Mullis,State House,45,Brandon Newton,REP,513
Lancaster,Black Horse Run,State House,45,Brandon Newton,REP,906
Lancaster,Gold Hill,State House,45,Brandon Newton,REP,369
Lancaster,Harrisburg,State House,45,Brandon Newton,REP,909
Lancaster,Osceola,State House,45,Brandon Newton,REP,980
Lancaster,River Road,State House,45,Brandon Newton,REP,764
Lancaster,The Lodge,State House,45,Brandon Newton,REP,1170
Lancaster,College Park,State House,45,Brandon Newton,REP,420
Lancaster,Absentee,State House,45,Brandon Newton,REP,2124
Lancaster,Emergency,State House,45,Brandon Newton,REP,4
Lancaster,Failsafe,State House,45,Brandon Newton,REP,7
Lancaster,Provisional,State House,45,Brandon Newton,REP,10
Lancaster,Lake House,State House,45,Write-In,NON,0
Lancaster,Erwin Farm,State House,45,Write-In,NON,0
Lancaster,Jacksonham,State House,45,Write-In,NON,1
Lancaster,Lancaster West,State House,45,Write-In,NON,1
Lancaster,Pleasant Valley,State House,45,Write-In,NON,2
Lancaster,Riverside,State House,45,Write-In,NON,2
Lancaster,Van Wyck,State House,45,Write-In,NON,1
Lancaster,Possum Hollow,State House,45,Write-In,NON,1
Lancaster,University,State House,45,Write-In,NON,1
Lancaster,Shelley Mullis,State House,45,Write-In,NON,0
Lancaster,Black Horse Run,State House,45,Write-In,NON,0
Lancaster,Gold Hill,State House,45,Write-In,NON,1
Lancaster,Harrisburg,State House,45,Write-In,NON,2
Lancaster,Osceola,State House,45,Write-In,NON,0
Lancaster,River Road,State House,45,Write-In,NON,0
Lancaster,The Lodge,State House,45,Write-In,NON,0
Lancaster,College Park,State House,45,Write-In,NON,0
Lancaster,Absentee,State House,45,Write-In,NON,0
Lancaster,Emergency,State House,45,Write-In,NON,0
Lancaster,Failsafe,State House,45,Write-In,NON,0
Lancaster,Provisional,State House,45,Write-In,NON,0
Lancaster,Dwight,State House,53,Richie Yow,REP,176
Lancaster,Spring Hill,State House,53,Richie Yow,REP,469
Lancaster,Unity,State House,53,Richie Yow,REP,59
Lancaster,Absentee,State House,53,Richie Yow,REP,94
Lancaster,Emergency,State House,53,Richie Yow,REP,0
Lancaster,Failsafe,State House,53,Richie Yow,REP,1
Lancaster,Provisional,State House,53,Richie Yow,REP,0
Lancaster,Dwight,State House,53,Write-In,NON,3
Lancaster,Spring Hill,State House,53,Write-In,NON,4
Lancaster,Unity,State House,53,Write-In,NON,1
Lancaster,Absentee,State House,53,Write-In,NON,1
Lancaster,Emergency,State House,53,Write-In,NON,0
Lancaster,Failsafe,State House,53,Write-In,NON,0
Lancaster,Provisional,State House,53,Write-In,NON,0
Lancaster,Antioch,State House,65,Jay Lucas,REP,342
Lancaster,Dwight,State House,65,Jay Lucas,REP,195
Lancaster,Midway,State House,65,Jay Lucas,REP,285
Lancaster,Rich Hill,State House,65,Jay Lucas,REP,428
Lancaster,Absentee,State House,65,Jay Lucas,REP,138
Lancaster,Emergency,State House,65,Jay Lucas,REP,0
Lancaster,Failsafe,State House,65,Jay Lucas,REP,0
Lancaster,Provisional,State House,65,Jay Lucas,REP,1
Lancaster,Antioch,State House,65,Write-In,NON,1
Lancaster,Dwight,State House,65,Write-In,NON,1
Lancaster,Midway,State House,65,Write-In,NON,4
Lancaster,Rich Hill,State House,65,Write-In,NON,3
Lancaster,Absentee,State House,65,Write-In,NON,3
Lancaster,Emergency,State House,65,Write-In,NON,0
Lancaster,Failsafe,State House,65,Write-In,NON,0
Lancaster,Provisional,State House,65,Write-In,NON,0
Laurens,LAURENS 1,STRAIGHT PARTY,,Democratic,DEM,137
Laurens,LAURENS 2,STRAIGHT PARTY,,Democratic,DEM,130
Laurens,LAURENS 3,STRAIGHT PARTY,,Democratic,DEM,117
Laurens,LAURENS 4,STRAIGHT PARTY,,Democratic,DEM,202
Laurens,LAURENS 5,STRAIGHT PARTY,,Democratic,DEM,124
Laurens,LAURENS 6,STRAIGHT PARTY,,Democratic,DEM,98
Laurens,BAILEY,STRAIGHT PARTY,,Democratic,DEM,123
Laurens,TRINITY RIDGE,STRAIGHT PARTY,,Democratic,DEM,141
Laurens,WATTSVILLE,STRAIGHT PARTY,,Democratic,DEM,98
Laurens,BARKSDALE-NARINE,STRAIGHT PARTY,,Democratic,DEM,96
Laurens,MADDENS,STRAIGHT PARTY,,Democratic,DEM,88
Laurens,CLINTON 1,STRAIGHT PARTY,,Democratic,DEM,185
Laurens,CLINTON 2,STRAIGHT PARTY,,Democratic,DEM,121
Laurens,JOANNA,STRAIGHT PARTY,,Democratic,DEM,119
Laurens,LYDIA MILL,STRAIGHT PARTY,,Democratic,DEM,235
Laurens,MOUNTVILLE,STRAIGHT PARTY,,Democratic,DEM,84
Laurens,CLINTON 3,STRAIGHT PARTY,,Democratic,DEM,110
Laurens,JONES,STRAIGHT PARTY,,Democratic,DEM,192
Laurens,OWINGS,STRAIGHT PARTY,,Democratic,DEM,81
Laurens,GRAY COURT,STRAIGHT PARTY,,Democratic,DEM,189
Laurens,GREENPOND,STRAIGHT PARTY,,Democratic,DEM,106
Laurens,COOKS,STRAIGHT PARTY,,Democratic,DEM,215
Laurens,YOUNGS,STRAIGHT PARTY,,Democratic,DEM,46
Laurens,ORA-LANFORD,STRAIGHT PARTY,,Democratic,DEM,116
Laurens,LONG BRANCH,STRAIGHT PARTY,,Democratic,DEM,68
Laurens,CROSS HILL,STRAIGHT PARTY,,Democratic,DEM,233
Laurens,WATERLOO,STRAIGHT PARTY,,Democratic,DEM,196
Laurens,MARTINS-POPLAR SPRINGS,STRAIGHT PARTY,,Democratic,DEM,29
Laurens,EKOM,STRAIGHT PARTY,,Democratic,DEM,34
Laurens,MOUNT OLIVE,STRAIGHT PARTY,,Democratic,DEM,29
Laurens,HICKORY TAVERN,STRAIGHT PARTY,,Democratic,DEM,96
Laurens,PRINCETON,STRAIGHT PARTY,,Democratic,DEM,6
Laurens,BREWERTON,STRAIGHT PARTY,,Democratic,DEM,10
Laurens,CLINTON MILL,STRAIGHT PARTY,,Democratic,DEM,276
Laurens,Absentee,STRAIGHT PARTY,,Democratic,DEM,594
Laurens,Absentee 2,STRAIGHT PARTY,,Democratic,DEM,97
Laurens,Emergency,STRAIGHT PARTY,,Democratic,DEM,3
Laurens,Emergency 2,STRAIGHT PARTY,,Democratic,DEM,1
Laurens,Failsafe,STRAIGHT PARTY,,Democratic,DEM,16
Laurens,Failsafe 2,STRAIGHT PARTY,,Democratic,DEM,0
Laurens,Provisional,STRAIGHT PARTY,,Democratic,DEM,0
Laurens,Provisional 2,STRAIGHT PARTY,,Democratic,DEM,0
Laurens,Failsafe Provisional,STRAIGHT PARTY,,Democratic,DEM,22
Laurens,LAURENS 1,STRAIGHT PARTY,,Working Families,WFM,1
Laurens,LAURENS 2,STRAIGHT PARTY,,Working Families,WFM,2
Laurens,LAURENS 3,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,LAURENS 4,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,LAURENS 5,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,LAURENS 6,STRAIGHT PARTY,,Working Families,WFM,6
Laurens,BAILEY,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,TRINITY RIDGE,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,WATTSVILLE,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,BARKSDALE-NARINE,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,MADDENS,STRAIGHT PARTY,,Working Families,WFM,2
Laurens,CLINTON 1,STRAIGHT PARTY,,Working Families,WFM,1
Laurens,CLINTON 2,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,JOANNA,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,LYDIA MILL,STRAIGHT PARTY,,Working Families,WFM,5
Laurens,MOUNTVILLE,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,CLINTON 3,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,JONES,STRAIGHT PARTY,,Working Families,WFM,2
Laurens,OWINGS,STRAIGHT PARTY,,Working Families,WFM,4
Laurens,GRAY COURT,STRAIGHT PARTY,,Working Families,WFM,4
Laurens,GREENPOND,STRAIGHT PARTY,,Working Families,WFM,2
Laurens,COOKS,STRAIGHT PARTY,,Working Families,WFM,5
Laurens,YOUNGS,STRAIGHT PARTY,,Working Families,WFM,4
Laurens,ORA-LANFORD,STRAIGHT PARTY,,Working Families,WFM,2
Laurens,LONG BRANCH,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,CROSS HILL,STRAIGHT PARTY,,Working Families,WFM,2
Laurens,WATERLOO,STRAIGHT PARTY,,Working Families,WFM,4
Laurens,MARTINS-POPLAR SPRINGS,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,EKOM,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,MOUNT OLIVE,STRAIGHT PARTY,,Working Families,WFM,2
Laurens,HICKORY TAVERN,STRAIGHT PARTY,,Working Families,WFM,4
Laurens,PRINCETON,STRAIGHT PARTY,,Working Families,WFM,1
Laurens,BREWERTON,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,CLINTON MILL,STRAIGHT PARTY,,Working Families,WFM,8
Laurens,Absentee,STRAIGHT PARTY,,Working Families,WFM,3
Laurens,Absentee 2,STRAIGHT PARTY,,Working Families,WFM,1
Laurens,Emergency,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,Emergency 2,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,Failsafe,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,Failsafe 2,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,Provisional,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,Provisional 2,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,Failsafe Provisional,STRAIGHT PARTY,,Working Families,WFM,0
Laurens,LAURENS 1,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,LAURENS 2,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,LAURENS 3,STRAIGHT PARTY,,United Citizens,UNC,3
Laurens,LAURENS 4,STRAIGHT PARTY,,United Citizens,UNC,5
Laurens,LAURENS 5,STRAIGHT PARTY,,United Citizens,UNC,2
Laurens,LAURENS 6,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,BAILEY,STRAIGHT PARTY,,United Citizens,UNC,2
Laurens,TRINITY RIDGE,STRAIGHT PARTY,,United Citizens,UNC,2
Laurens,WATTSVILLE,STRAIGHT PARTY,,United Citizens,UNC,2
Laurens,BARKSDALE-NARINE,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,MADDENS,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,CLINTON 1,STRAIGHT PARTY,,United Citizens,UNC,6
Laurens,CLINTON 2,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,JOANNA,STRAIGHT PARTY,,United Citizens,UNC,2
Laurens,LYDIA MILL,STRAIGHT PARTY,,United Citizens,UNC,4
Laurens,MOUNTVILLE,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,CLINTON 3,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,JONES,STRAIGHT PARTY,,United Citizens,UNC,4
Laurens,OWINGS,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,GRAY COURT,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,GREENPOND,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,COOKS,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,YOUNGS,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,ORA-LANFORD,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,LONG BRANCH,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,CROSS HILL,STRAIGHT PARTY,,United Citizens,UNC,2
Laurens,WATERLOO,STRAIGHT PARTY,,United Citizens,UNC,2
Laurens,MARTINS-POPLAR SPRINGS,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,EKOM,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,MOUNT OLIVE,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,HICKORY TAVERN,STRAIGHT PARTY,,United Citizens,UNC,2
Laurens,PRINCETON,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,BREWERTON,STRAIGHT PARTY,,United Citizens,UNC,1
Laurens,CLINTON MILL,STRAIGHT PARTY,,United Citizens,UNC,2
Laurens,Absentee,STRAIGHT PARTY,,United Citizens,UNC,3
Laurens,Absentee 2,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,Emergency,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,Emergency 2,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,Failsafe,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,Failsafe 2,STRAIGHT PARTY,,United Citizens,UNC,0
Laurens,Provisional,STRAIGHT PARTY,,United Citizens,UNC,0
