county,precinct,office,district,party,candidate,votes
AIKEN,WHITE POND 42,GOVERNOR,,REPUBLICAN,Mark Sanford,99
AIKEN,WHITE POND 42,GOVERNOR,,DEMOCRAT,Tommy Moore,163
AIKEN,WHITE POND 42,GOVERNOR,,,WRITE-IN,
AIKEN,WINDSOR NO. 43,GOVERNOR,,REPUBLICAN,Mark Sanford,273
AIKEN,WINDSOR NO. 43,GOVERNOR,,DEMOCRAT,Tommy Moore,261
AIKEN,WINDSOR NO. 43,GOVERNOR,,,WRITE-IN,
AIKEN,BELVEDERE NO 44,GOVERNOR,,REPUBLICAN,Mark Sanford,253
AIKEN,BELVEDERE NO 44,GOVERNOR,,DEMOCRAT,Tommy Moore,217
AIKEN,BELVEDERE NO 44,GOVERNOR,,,WRITE-IN,
AIKEN,MISTY LAKES NO 45,GOVERNOR,,REPUBLICAN,Mark Sanford,289
AIKEN,MISTY LAKES NO 45,GOVERNOR,,DEMOCRAT,Tommy Moore,318
AIKEN,MISTY LAKES NO 45,GOVERNOR,,,WRITE-IN,
AIKEN,SIX POINTS 46,GOVERNOR,,REPUBLICAN,Mark Sanford,41
AIKEN,SIX POINTS 46,GOVERNOR,,DEMOCRAT,Tommy Moore,378
AIKEN,SIX POINTS 46,GOVERNOR,,,WRITE-IN,
AIKEN,AIKEN NO. 47,GOVERNOR,,REPUBLICAN,Mark Sanford,317
AIKEN,AIKEN NO. 47,GOVERNOR,,DEMOCRAT,Tommy Moore,211
AIKEN,AIKEN NO. 47,GOVERNOR,,,WRITE-IN,
AIKEN,HAMMOND NO. 48,GOVERNOR,,REPUBLICAN,Mark Sanford,383
AIKEN,HAMMOND NO. 48,GOVERNOR,,DEMOCRAT,Tommy Moore,277
AIKEN,HAMMOND NO. 48,GOVERNOR,,,WRITE-IN,
AIKEN,WILLOW SPRGS 49,GOVERNOR,,REPUBLICAN,Mark Sanford,240
AIKEN,WILLOW SPRGS 49,GOVERNOR,,DEMOCRAT,Tommy Moore,281
AIKEN,WILLOW SPRGS 49,GOVERNOR,,,WRITE-IN,
AIKEN,BREEZY HILL 50,GOVERNOR,,REPUBLICAN,Mark Sanford,245
AIKEN,BREEZY HILL 50,GOVERNOR,,DEMOCRAT,Tommy Moore,287
AIKEN,BREEZY HILL 50,GOVERNOR,,,WRITE-IN,
AIKEN,MID VALLEY NO.51,GOVERNOR,,REPUBLICAN,Mark Sanford,267
AIKEN,MID VALLEY NO.51,GOVERNOR,,DEMOCRAT,Tommy Moore,286
AIKEN,MID VALLEY NO.51,GOVERNOR,,,WRITE-IN,
AIKEN,LEVELS NO. 52,GOVERNOR,,REPUBLICAN,Mark Sanford,343
AIKEN,LEVELS NO. 52,GOVERNOR,,DEMOCRAT,Tommy Moore,313
AIKEN,LEVELS NO. 52,GOVERNOR,,,WRITE-IN,
AIKEN,HOLLOW CREEK 53,GOVERNOR,,REPUBLICAN,Mark Sanford,919
AIKEN,HOLLOW CREEK 53,GOVERNOR,,DEMOCRAT,Tommy Moore,351
AIKEN,HOLLOW CREEK 53,GOVERNOR,,,WRITE-IN,
AIKEN,N AUGUSTA NO 54,GOVERNOR,,REPUBLICAN,Mark Sanford,196
AIKEN,N AUGUSTA NO 54,GOVERNOR,,DEMOCRAT,Tommy Moore,191
AIKEN,N AUGUSTA NO 54,GOVERNOR,,,WRITE-IN,
